abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
,127_22613708,DEFAULT,HR,CHF,33274,36971,
,127_20723326,DEFAULT,HR,CHF,40589,45100,
,127_22613709,DEFAULT,HR,CHF,4263,4737,
128,,DEFAULT,HR,CHF,5925,6583,
,128_29955336,DEFAULT,HR,CHF,12673,14081,
,128_27314278,DEFAULT,HR,CHF,17279,19198,
129,,DEFAULT,HR,CHF,31862,35402,
,129_30706500,DEFAULT,HR,CHF,12863,14292,
,129_27107297,DEFAULT,HR,CHF,24593,27325,
,129_24325712,DEFAULT,HR,CHF,34678,38531,
130,,DEFAULT,HR,CHF,22826,25362,
,130_29285281,DEFAULT,HR,CHF,9317,10352,
,130_24326086,DEFAULT,HR,CHF,32937,36596,
,130_24725761,DEFAULT,HR,CHF,43738,48598,
131,131_24872891,DEFAULT,HR,CHF,7623,8470,
132,132_30619567,DEFAULT,HR,CHF,42074,46749,
133,133_31743669,DEFAULT,HR,CHF,36676,40750,
134,,DEFAULT,HR,CHF,1945,2161,
135,,DEFAULT,HR,CHF,19806,22008,
136,,DEFAULT,HR,CHF,34430,38255,
137,,DEFAULT,HR,CHF,42786,47540,
138,,DEFAULT,HR,CHF,27357,30397,
139,,DEFAULT,HR,CHF,27710,27710,
140,,DEFAULT,HR,CHF,44460,49401,
141,,DEFAULT,HR,CHF,38028,42253,
142,,DEFAULT,HR,CHF,21934,24371,
143,,DEFAULT,HR,CHF,45729,50809,
144,,DEFAULT,HR,CHF,38665,42962,
145,,DEFAULT,HR,CHF,7689,8543,
146,,DEFAULT,HR,CHF,43301,48113,
147,,DEFAULT,HR,CHF,41203,45782,
148,,DEFAULT,HR,CHF,28955,32171,
149,,DEFAULT,HR,CHF,3056,3395,
150,,DEFAULT,HR,CHF,20390,22655,
151,,DEFAULT,HR,CHF,5638,6265,
152,,DEFAULT,HR,CHF,33291,36991,
153,,DEFAULT,HR,CHF,40731,45256,
154,,DEFAULT,HR,CHF,23018,25576,
155,,DEFAULT,HR,CHF,8286,9206,
156,,DEFAULT,HR,CHF,20713,23014,
157,,DEFAULT,HR,CHF,30717,34130,
158,,DEFAULT,HR,CHF,45991,51101,
159,,DEFAULT,HR,CHF,17674,19639,
160,,DEFAULT,HR,CHF,41878,46531,
161,,DEFAULT,HR,CHF,25291,28100,
162,,DEFAULT,HR,CHF,43606,48451,
163,,DEFAULT,HR,CHF,43031,47811,
164,,DEFAULT,HR,CHF,12124,13471,
165,,DEFAULT,HR,CHF,10996,12218,
166,,DEFAULT,HR,CHF,43042,47825,
167,,DEFAULT,HR,CHF,17229,19144,
168,,DEFAULT,HR,CHF,14121,15689,
169,,DEFAULT,HR,CHF,44979,49977,
170,,DEFAULT,HR,CHF,6941,7713,
171,,DEFAULT,HR,CHF,32778,36421,
172,,DEFAULT,HR,CHF,2057,2286,
173,,DEFAULT,HR,CHF,35775,39751,
174,,DEFAULT,HR,CHF,36961,41068,
175,,DEFAULT,HR,CHF,15064,16737,
176,,DEFAULT,HR,CHF,26480,29422,
177,,DEFAULT,HR,CHF,43990,48877,
178,,DEFAULT,HR,CHF,26097,28996,
179,,DEFAULT,HR,CHF,40475,44973,
180,,DEFAULT,HR,CHF,38388,42654,
181,,DEFAULT,HR,CHF,34417,38241,
182,,DEFAULT,HR,CHF,33488,37208,
183,,DEFAULT,HR,CHF,39504,43893,
184,,DEFAULT,HR,CHF,18631,20701,
185,,DEFAULT,HR,CHF,19060,21177,
186,,DEFAULT,HR,CHF,10211,11345,
187,,DEFAULT,HR,CHF,42842,47602,
188,,DEFAULT,HR,CHF,20866,23184,
189,,DEFAULT,HR,CHF,20402,22669,
190,,DEFAULT,HR,CHF,18070,20078,
191,,DEFAULT,HR,CHF,25770,28634,
192,,DEFAULT,HR,CHF,29164,32405,
193,,DEFAULT,HR,CHF,18624,20693,
194,,DEFAULT,HR,CHF,29871,33190,
195,,DEFAULT,HR,CHF,40848,45387,"[{""quantity"":3,""net_price"":350,""gross_price"":385}, {""quantity"":8,""net_price"":340,""gross_price"":375}]"
196,,DEFAULT,HR,CHF,25813,28681,
197,,DEFAULT,HR,CHF,23815,26462,
198,,DEFAULT,HR,CHF,6496,7219,
199,,DEFAULT,HR,CHF,34061,37845,
200,,DEFAULT,HR,CHF,14351,15945,
201,,DEFAULT,HR,CHF,20963,23292,
202,,DEFAULT,HR,CHF,4055,4506,
203,,DEFAULT,HR,CHF,27574,30637,
204,,DEFAULT,HR,CHF,46278,51420,
205,,DEFAULT,HR,CHF,12018,13353,
206,,DEFAULT,HR,CHF,18397,20440,
207,,DEFAULT,HR,CHF,13012,14458,
208,,DEFAULT,HR,CHF,35881,39868,
209,,DEFAULT,HR,CHF,20253,22503,
210,,DEFAULT,HR,CHF,103500,115000,
211,,DEFAULT,HR,CHF,72968,81075,
212,,DEFAULT,HR,CHF,9833,10925,
213,,DEFAULT,HR,CHF,36225,40250,
214,,DEFAULT,HR,CHF,98325,109250,
001,,ORIGINAL,HR,CHF,13004,14449,
003,,ORIGINAL,HR,CHF,8280,9200,
006,,ORIGINAL,HR,CHF,36018,40020,
010,,ORIGINAL,HR,CHF,36846,40940,
015,,ORIGINAL,HR,CHF,8280,9200,
020,,ORIGINAL,HR,CHF,10970,12189,
024,,ORIGINAL,HR,CHF,47093,52325,
027,,ORIGINAL,HR,CHF,5382,5980,
029,,ORIGINAL,HR,CHF,43470,48300,
030,,ORIGINAL,HR,CHF,48645,54050,
031,,ORIGINAL,HR,CHF,42435,47150,
033,,ORIGINAL,HR,CHF,2898,3220,
036,,ORIGINAL,HR,CHF,19665,21850,
040,,ORIGINAL,HR,CHF,17756,19729,
051,,ORIGINAL,HR,CHF,13455,14950,
052,,ORIGINAL,HR,CHF,12420,13800,
,052_29567823,ORIGINAL,HR,CHF,13455,14950,
,052_30107816,ORIGINAL,HR,CHF,14490,16100,
,052_30614390,ORIGINAL,HR,CHF,12420,13800,
054,,ORIGINAL,HR,CHF,2070,2300,
056,,ORIGINAL,HR,CHF,36225,40250,
059,,ORIGINAL,HR,CHF,41400,46000,
,059_24245592,ORIGINAL,HR,CHF,36225,40250,
,059_26175504,ORIGINAL,HR,CHF,46575,51750,
,059_26027598,ORIGINAL,HR,CHF,41400,46000,
063,,ORIGINAL,HR,CHF,20700,23000,
068,,ORIGINAL,HR,CHF,9315,10350,
072,,ORIGINAL,HR,CHF,43470,48300,
,072_19618271,ORIGINAL,HR,CHF,17595,19550,
,072_21927455,ORIGINAL,HR,CHF,14490,16100,
075,,ORIGINAL,HR,CHF,36225,40250,
077,,ORIGINAL,HR,CHF,15525,17250,
080,,ORIGINAL,HR,CHF,26910,29900,
084,,ORIGINAL,HR,CHF,34155,37950,
089,,ORIGINAL,HR,CHF,43470,48300,
095,,ORIGINAL,HR,CHF,18630,20700,
100,,ORIGINAL,HR,CHF,7245,8050,
104,,ORIGINAL,HR,CHF,4140,4600,
107,,ORIGINAL,HR,CHF,12420,13800,
110,,ORIGINAL,HR,CHF,36225,40250,
114,,ORIGINAL,HR,CHF,10350,11500,
116,,ORIGINAL,HR,CHF,38295,42550,
117,,ORIGINAL,HR,CHF,38295,42550,
,117_29890338,ORIGINAL,HR,CHF,7245,8050,
118,,ORIGINAL,HR,CHF,8280,9200,
122,,ORIGINAL,HR,CHF,41400,46000,
123,,ORIGINAL,HR,CHF,48645,54050,
126,,ORIGINAL,HR,CHF,17595,19550,
,126_24722439,ORIGINAL,HR,CHF,16560,18400,
,126_30407844,ORIGINAL,HR,CHF,16560,18400,
128,,ORIGINAL,HR,CHF,17595,19550,
,128_29955336,ORIGINAL,HR,CHF,17595,19550,
134,,ORIGINAL,HR,CHF,2070,2300,
141,,ORIGINAL,HR,CHF,38295,42550,
147,,ORIGINAL,HR,CHF,41400,46000,
152,,ORIGINAL,HR,CHF,34155,37950,
156,,ORIGINAL,HR,CHF,22770,25300,
159,,ORIGINAL,HR,CHF,19665,21850,
161,,ORIGINAL,HR,CHF,25875,28750,
164,,ORIGINAL,HR,CHF,12420,13800,
169,,ORIGINAL,HR,CHF,46575,51750,
173,,ORIGINAL,HR,CHF,37260,41400,
179,,ORIGINAL,HR,CHF,43470,48300,
181,,ORIGINAL,HR,CHF,36225,40250,
185,,ORIGINAL,HR,CHF,20700,23000,
192,,ORIGINAL,HR,CHF,30015,33350,
198,,ORIGINAL,HR,CHF,7245,8050,
202,,ORIGINAL,HR,CHF,5175,5750,
203,,ORIGINAL,HR,CHF,27945,31050,
211,,ORIGINAL,HR,CHF,75038,83375,
212,,ORIGINAL,HR,CHF,12420,13800,
214,,ORIGINAL,HR,CHF,103500,115000,
666,,DEFAULT,HR,EUR,0,0,
,666_124,DEFAULT,HR,EUR,1000,1000,
,666_125,DEFAULT,HR,EUR,2000,2000,
,666_126,DEFAULT,HR,EUR,3000,3000,
,666_127,DEFAULT,HR,EUR,5000,5000,
,666_128,DEFAULT,HR,EUR,10000,10000,
,666_129,DEFAULT,HR,EUR,20000,20000,
,666_130,DEFAULT,HR,EUR,50000,50000,
,666_131,DEFAULT,HR,EUR,100000,100000,
,666_132,DEFAULT,HR,EUR,200000,200000,
,666_133,DEFAULT,HR,EUR,500000,500000,
666,,DEFAULT,HR,CHF,0,0,
,666_124,DEFAULT,HR,CHF,1000,1000,
,666_125,DEFAULT,HR,CHF,2000,2000,
,666_126,DEFAULT,HR,CHF,3000,3000,
,666_127,DEFAULT,HR,CHF,5000,5000,
,666_128,DEFAULT,HR,CHF,10000,10000,
,666_129,DEFAULT,HR,CHF,20000,20000,
,666_130,DEFAULT,HR,CHF,50000,50000,
,666_131,DEFAULT,HR,CHF,100000,100000,
,666_132,DEFAULT,HR,CHF,200000,200000,
,666_133,DEFAULT,HR,CHF,500000,500000,
