abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
,127_22613708,DEFAULT,AU,CHF,33274,36971,
,127_20723326,DEFAULT,AU,CHF,40589,45100,
,127_22613709,DEFAULT,AU,CHF,4263,4737,
128,,DEFAULT,AU,CHF,5925,6583,
,128_29955336,DEFAULT,AU,CHF,12673,14081,
,128_27314278,DEFAULT,AU,CHF,17279,19198,
129,,DEFAULT,AU,CHF,31862,35402,
,129_30706500,DEFAULT,AU,CHF,12863,14292,
,129_27107297,DEFAULT,AU,CHF,24593,27325,
,129_24325712,DEFAULT,AU,CHF,34678,38531,
130,,DEFAULT,AU,CHF,22826,25362,
,130_29285281,DEFAULT,AU,CHF,9317,10352,
,130_24326086,DEFAULT,AU,CHF,32937,36596,
,130_24725761,DEFAULT,AU,CHF,43738,48598,
131,131_24872891,DEFAULT,AU,CHF,7623,8470,
132,132_30619567,DEFAULT,AU,CHF,42074,46749,
133,133_31743669,DEFAULT,AU,CHF,36676,40750,
134,,DEFAULT,AU,CHF,1945,2161,
135,,DEFAULT,AU,CHF,19806,22008,
136,,DEFAULT,AU,CHF,34430,38255,
137,,DEFAULT,AU,CHF,42786,47540,
138,,DEFAULT,AU,CHF,27357,30397,
139,,DEFAULT,AU,CHF,27710,27710,
140,,DEFAULT,AU,CHF,44460,49401,
141,,DEFAULT,AU,CHF,38028,42253,
142,,DEFAULT,AU,CHF,21934,24371,
143,,DEFAULT,AU,CHF,45729,50809,
144,,DEFAULT,AU,CHF,38665,42962,
145,,DEFAULT,AU,CHF,7689,8543,
146,,DEFAULT,AU,CHF,43301,48113,
147,,DEFAULT,AU,CHF,41203,45782,
148,,DEFAULT,AU,CHF,28955,32171,
149,,DEFAULT,AU,CHF,3056,3395,
150,,DEFAULT,AU,CHF,20390,22655,
151,,DEFAULT,AU,CHF,5638,6265,
152,,DEFAULT,AU,CHF,33291,36991,
153,,DEFAULT,AU,CHF,40731,45256,
154,,DEFAULT,AU,CHF,23018,25576,
155,,DEFAULT,AU,CHF,8286,9206,
156,,DEFAULT,AU,CHF,20713,23014,
157,,DEFAULT,AU,CHF,30717,34130,
158,,DEFAULT,AU,CHF,45991,51101,
159,,DEFAULT,AU,CHF,17674,19639,
160,,DEFAULT,AU,CHF,41878,46531,
161,,DEFAULT,AU,CHF,25291,28100,
162,,DEFAULT,AU,CHF,43606,48451,
163,,DEFAULT,AU,CHF,43031,47811,
164,,DEFAULT,AU,CHF,12124,13471,
165,,DEFAULT,AU,CHF,10996,12218,
166,,DEFAULT,AU,CHF,43042,47825,
167,,DEFAULT,AU,CHF,17229,19144,
168,,DEFAULT,AU,CHF,14121,15689,
169,,DEFAULT,AU,CHF,44979,49977,
170,,DEFAULT,AU,CHF,6941,7713,
171,,DEFAULT,AU,CHF,32778,36421,
172,,DEFAULT,AU,CHF,2057,2286,
173,,DEFAULT,AU,CHF,35775,39751,
174,,DEFAULT,AU,CHF,36961,41068,
175,,DEFAULT,AU,CHF,15064,16737,
176,,DEFAULT,AU,CHF,26480,29422,
177,,DEFAULT,AU,CHF,43990,48877,
178,,DEFAULT,AU,CHF,26097,28996,
179,,DEFAULT,AU,CHF,40475,44973,
180,,DEFAULT,AU,CHF,38388,42654,
181,,DEFAULT,AU,CHF,34417,38241,
182,,DEFAULT,AU,CHF,33488,37208,
183,,DEFAULT,AU,CHF,39504,43893,
184,,DEFAULT,AU,CHF,18631,20701,
185,,DEFAULT,AU,CHF,19060,21177,
186,,DEFAULT,AU,CHF,10211,11345,
187,,DEFAULT,AU,CHF,42842,47602,
188,,DEFAULT,AU,CHF,20866,23184,
189,,DEFAULT,AU,CHF,20402,22669,
190,,DEFAULT,AU,CHF,18070,20078,
191,,DEFAULT,AU,CHF,25770,28634,
192,,DEFAULT,AU,CHF,29164,32405,
193,,DEFAULT,AU,CHF,18624,20693,
194,,DEFAULT,AU,CHF,29871,33190,
195,,DEFAULT,AU,CHF,40848,45387,"[{""quantity"":3,""net_price"":350,""gross_price"":385}, {""quantity"":8,""net_price"":340,""gross_price"":375}]"
196,,DEFAULT,AU,CHF,25813,28681,
197,,DEFAULT,AU,CHF,23815,26462,
198,,DEFAULT,AU,CHF,6496,7219,
199,,DEFAULT,AU,CHF,34061,37845,
200,,DEFAULT,AU,CHF,14351,15945,
201,,DEFAULT,AU,CHF,20963,23292,
202,,DEFAULT,AU,CHF,4055,4506,
203,,DEFAULT,AU,CHF,27574,30637,
204,,DEFAULT,AU,CHF,46278,51420,
205,,DEFAULT,AU,CHF,12018,13353,
206,,DEFAULT,AU,CHF,18397,20440,
207,,DEFAULT,AU,CHF,13012,14458,
208,,DEFAULT,AU,CHF,35881,39868,
209,,DEFAULT,AU,CHF,20253,22503,
210,,DEFAULT,AU,CHF,103500,115000,
211,,DEFAULT,AU,CHF,72968,81075,
212,,DEFAULT,AU,CHF,9833,10925,
213,,DEFAULT,AU,CHF,36225,40250,
214,,DEFAULT,AU,CHF,98325,109250,
001,,ORIGINAL,AU,CHF,13004,14449,
003,,ORIGINAL,AU,CHF,8280,9200,
006,,ORIGINAL,AU,CHF,36018,40020,
010,,ORIGINAL,AU,CHF,36846,40940,
015,,ORIGINAL,AU,CHF,8280,9200,
020,,ORIGINAL,AU,CHF,10970,12189,
024,,ORIGINAL,AU,CHF,47093,52325,
027,,ORIGINAL,AU,CHF,5382,5980,
029,,ORIGINAL,AU,CHF,43470,48300,
030,,ORIGINAL,AU,CHF,48645,54050,
031,,ORIGINAL,AU,CHF,42435,47150,
033,,ORIGINAL,AU,CHF,2898,3220,
036,,ORIGINAL,AU,CHF,19665,21850,
040,,ORIGINAL,AU,CHF,17756,19729,
051,,ORIGINAL,AU,CHF,13455,14950,
052,,ORIGINAL,AU,CHF,12420,13800,
,052_29567823,ORIGINAL,AU,CHF,13455,14950,
,052_30107816,ORIGINAL,AU,CHF,14490,16100,
,052_30614390,ORIGINAL,AU,CHF,12420,13800,
054,,ORIGINAL,AU,CHF,2070,2300,
056,,ORIGINAL,AU,CHF,36225,40250,
059,,ORIGINAL,AU,CHF,41400,46000,
,059_24245592,ORIGINAL,AU,CHF,36225,40250,
,059_26175504,ORIGINAL,AU,CHF,46575,51750,
,059_26027598,ORIGINAL,AU,CHF,41400,46000,
063,,ORIGINAL,AU,CHF,20700,23000,
068,,ORIGINAL,AU,CHF,9315,10350,
072,,ORIGINAL,AU,CHF,43470,48300,
,072_19618271,ORIGINAL,AU,CHF,17595,19550,
,072_21927455,ORIGINAL,AU,CHF,14490,16100,
075,,ORIGINAL,AU,CHF,36225,40250,
077,,ORIGINAL,AU,CHF,15525,17250,
080,,ORIGINAL,AU,CHF,26910,29900,
084,,ORIGINAL,AU,CHF,34155,37950,
089,,ORIGINAL,AU,CHF,43470,48300,
095,,ORIGINAL,AU,CHF,18630,20700,
100,,ORIGINAL,AU,CHF,7245,8050,
104,,ORIGINAL,AU,CHF,4140,4600,
107,,ORIGINAL,AU,CHF,12420,13800,
110,,ORIGINAL,AU,CHF,36225,40250,
114,,ORIGINAL,AU,CHF,10350,11500,
116,,ORIGINAL,AU,CHF,38295,42550,
117,,ORIGINAL,AU,CHF,38295,42550,
,117_29890338,ORIGINAL,AU,CHF,7245,8050,
118,,ORIGINAL,AU,CHF,8280,9200,
122,,ORIGINAL,AU,CHF,41400,46000,
123,,ORIGINAL,AU,CHF,48645,54050,
126,,ORIGINAL,AU,CHF,17595,19550,
,126_24722439,ORIGINAL,AU,CHF,16560,18400,
,126_30407844,ORIGINAL,AU,CHF,16560,18400,
128,,ORIGINAL,AU,CHF,17595,19550,
,128_29955336,ORIGINAL,AU,CHF,17595,19550,
134,,ORIGINAL,AU,CHF,2070,2300,
141,,ORIGINAL,AU,CHF,38295,42550,
147,,ORIGINAL,AU,CHF,41400,46000,
152,,ORIGINAL,AU,CHF,34155,37950,
156,,ORIGINAL,AU,CHF,22770,25300,
159,,ORIGINAL,AU,CHF,19665,21850,
161,,ORIGINAL,AU,CHF,25875,28750,
164,,ORIGINAL,AU,CHF,12420,13800,
169,,ORIGINAL,AU,CHF,46575,51750,
173,,ORIGINAL,AU,CHF,37260,41400,
179,,ORIGINAL,AU,CHF,43470,48300,
181,,ORIGINAL,AU,CHF,36225,40250,
185,,ORIGINAL,AU,CHF,20700,23000,
192,,ORIGINAL,AU,CHF,30015,33350,
198,,ORIGINAL,AU,CHF,7245,8050,
202,,ORIGINAL,AU,CHF,5175,5750,
203,,ORIGINAL,AU,CHF,27945,31050,
211,,ORIGINAL,AU,CHF,75038,83375,
212,,ORIGINAL,AU,CHF,12420,13800,
214,,ORIGINAL,AU,CHF,103500,115000,
666,,DEFAULT,AU,EUR,0,0,
,666_124,DEFAULT,AU,EUR,1000,1000,
,666_125,DEFAULT,AU,EUR,2000,2000,
,666_126,DEFAULT,AU,EUR,3000,3000,
,666_127,DEFAULT,AU,EUR,5000,5000,
,666_128,DEFAULT,AU,EUR,10000,10000,
,666_129,DEFAULT,AU,EUR,20000,20000,
,666_130,DEFAULT,AU,EUR,50000,50000,
,666_131,DEFAULT,AU,EUR,100000,100000,
,666_132,DEFAULT,AU,EUR,200000,200000,
,666_133,DEFAULT,AU,EUR,500000,500000,
666,,DEFAULT,AU,CHF,0,0,
,666_124,DEFAULT,AU,CHF,1000,1000,
,666_125,DEFAULT,AU,CHF,2000,2000,
,666_126,DEFAULT,AU,CHF,3000,3000,
,666_127,DEFAULT,AU,CHF,5000,5000,
,666_128,DEFAULT,AU,CHF,10000,10000,
,666_129,DEFAULT,AU,CHF,20000,20000,
,666_130,DEFAULT,AU,CHF,50000,50000,
,666_131,DEFAULT,AU,CHF,100000,100000,
,666_132,DEFAULT,AU,CHF,200000,200000,
,666_133,DEFAULT,AU,CHF,500000,500000,
