abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
,127_22613708,DEFAULT,KR,CHF,33274,36971,
,127_20723326,DEFAULT,KR,CHF,40589,45100,
,127_22613709,DEFAULT,KR,CHF,4263,4737,
128,,DEFAULT,KR,CHF,5925,6583,
,128_29955336,DEFAULT,KR,CHF,12673,14081,
,128_27314278,DEFAULT,KR,CHF,17279,19198,
129,,DEFAULT,KR,CHF,31862,35402,
,129_30706500,DEFAULT,KR,CHF,12863,14292,
,129_27107297,DEFAULT,KR,CHF,24593,27325,
,129_24325712,DEFAULT,KR,CHF,34678,38531,
130,,DEFAULT,KR,CHF,22826,25362,
,130_29285281,DEFAULT,KR,CHF,9317,10352,
,130_24326086,DEFAULT,KR,CHF,32937,36596,
,130_24725761,DEFAULT,KR,CHF,43738,48598,
131,131_24872891,DEFAULT,KR,CHF,7623,8470,
132,132_30619567,DEFAULT,KR,CHF,42074,46749,
133,133_31743669,DEFAULT,KR,CHF,36676,40750,
134,,DEFAULT,KR,CHF,1945,2161,
135,,DEFAULT,KR,CHF,19806,22008,
136,,DEFAULT,KR,CHF,34430,38255,
137,,DEFAULT,KR,CHF,42786,47540,
138,,DEFAULT,KR,CHF,27357,30397,
139,,DEFAULT,KR,CHF,27710,27710,
140,,DEFAULT,KR,CHF,44460,49401,
141,,DEFAULT,KR,CHF,38028,42253,
142,,DEFAULT,KR,CHF,21934,24371,
143,,DEFAULT,KR,CHF,45729,50809,
144,,DEFAULT,KR,CHF,38665,42962,
145,,DEFAULT,KR,CHF,7689,8543,
146,,DEFAULT,KR,CHF,43301,48113,
147,,DEFAULT,KR,CHF,41203,45782,
148,,DEFAULT,KR,CHF,28955,32171,
149,,DEFAULT,KR,CHF,3056,3395,
150,,DEFAULT,KR,CHF,20390,22655,
151,,DEFAULT,KR,CHF,5638,6265,
152,,DEFAULT,KR,CHF,33291,36991,
153,,DEFAULT,KR,CHF,40731,45256,
154,,DEFAULT,KR,CHF,23018,25576,
155,,DEFAULT,KR,CHF,8286,9206,
156,,DEFAULT,KR,CHF,20713,23014,
157,,DEFAULT,KR,CHF,30717,34130,
158,,DEFAULT,KR,CHF,45991,51101,
159,,DEFAULT,KR,CHF,17674,19639,
160,,DEFAULT,KR,CHF,41878,46531,
161,,DEFAULT,KR,CHF,25291,28100,
162,,DEFAULT,KR,CHF,43606,48451,
163,,DEFAULT,KR,CHF,43031,47811,
164,,DEFAULT,KR,CHF,12124,13471,
165,,DEFAULT,KR,CHF,10996,12218,
166,,DEFAULT,KR,CHF,43042,47825,
167,,DEFAULT,KR,CHF,17229,19144,
168,,DEFAULT,KR,CHF,14121,15689,
169,,DEFAULT,KR,CHF,44979,49977,
170,,DEFAULT,KR,CHF,6941,7713,
171,,DEFAULT,KR,CHF,32778,36421,
172,,DEFAULT,KR,CHF,2057,2286,
173,,DEFAULT,KR,CHF,35775,39751,
174,,DEFAULT,KR,CHF,36961,41068,
175,,DEFAULT,KR,CHF,15064,16737,
176,,DEFAULT,KR,CHF,26480,29422,
177,,DEFAULT,KR,CHF,43990,48877,
178,,DEFAULT,KR,CHF,26097,28996,
179,,DEFAULT,KR,CHF,40475,44973,
180,,DEFAULT,KR,CHF,38388,42654,
181,,DEFAULT,KR,CHF,34417,38241,
182,,DEFAULT,KR,CHF,33488,37208,
183,,DEFAULT,KR,CHF,39504,43893,
184,,DEFAULT,KR,CHF,18631,20701,
185,,DEFAULT,KR,CHF,19060,21177,
186,,DEFAULT,KR,CHF,10211,11345,
187,,DEFAULT,KR,CHF,42842,47602,
188,,DEFAULT,KR,CHF,20866,23184,
189,,DEFAULT,KR,CHF,20402,22669,
190,,DEFAULT,KR,CHF,18070,20078,
191,,DEFAULT,KR,CHF,25770,28634,
192,,DEFAULT,KR,CHF,29164,32405,
193,,DEFAULT,KR,CHF,18624,20693,
194,,DEFAULT,KR,CHF,29871,33190,
195,,DEFAULT,KR,CHF,40848,45387,"[{""quantity"":3,""net_price"":350,""gross_price"":385}, {""quantity"":8,""net_price"":340,""gross_price"":375}]"
196,,DEFAULT,KR,CHF,25813,28681,
197,,DEFAULT,KR,CHF,23815,26462,
198,,DEFAULT,KR,CHF,6496,7219,
199,,DEFAULT,KR,CHF,34061,37845,
200,,DEFAULT,KR,CHF,14351,15945,
201,,DEFAULT,KR,CHF,20963,23292,
202,,DEFAULT,KR,CHF,4055,4506,
203,,DEFAULT,KR,CHF,27574,30637,
204,,DEFAULT,KR,CHF,46278,51420,
205,,DEFAULT,KR,CHF,12018,13353,
206,,DEFAULT,KR,CHF,18397,20440,
207,,DEFAULT,KR,CHF,13012,14458,
208,,DEFAULT,KR,CHF,35881,39868,
209,,DEFAULT,KR,CHF,20253,22503,
210,,DEFAULT,KR,CHF,103500,115000,
211,,DEFAULT,KR,CHF,72968,81075,
212,,DEFAULT,KR,CHF,9833,10925,
213,,DEFAULT,KR,CHF,36225,40250,
214,,DEFAULT,KR,CHF,98325,109250,
001,,ORIGINAL,KR,CHF,13004,14449,
003,,ORIGINAL,KR,CHF,8280,9200,
006,,ORIGINAL,KR,CHF,36018,40020,
010,,ORIGINAL,KR,CHF,36846,40940,
015,,ORIGINAL,KR,CHF,8280,9200,
020,,ORIGINAL,KR,CHF,10970,12189,
024,,ORIGINAL,KR,CHF,47093,52325,
027,,ORIGINAL,KR,CHF,5382,5980,
029,,ORIGINAL,KR,CHF,43470,48300,
030,,ORIGINAL,KR,CHF,48645,54050,
031,,ORIGINAL,KR,CHF,42435,47150,
033,,ORIGINAL,KR,CHF,2898,3220,
036,,ORIGINAL,KR,CHF,19665,21850,
040,,ORIGINAL,KR,CHF,17756,19729,
051,,ORIGINAL,KR,CHF,13455,14950,
052,,ORIGINAL,KR,CHF,12420,13800,
,052_29567823,ORIGINAL,KR,CHF,13455,14950,
,052_30107816,ORIGINAL,KR,CHF,14490,16100,
,052_30614390,ORIGINAL,KR,CHF,12420,13800,
054,,ORIGINAL,KR,CHF,2070,2300,
056,,ORIGINAL,KR,CHF,36225,40250,
059,,ORIGINAL,KR,CHF,41400,46000,
,059_24245592,ORIGINAL,KR,CHF,36225,40250,
,059_26175504,ORIGINAL,KR,CHF,46575,51750,
,059_26027598,ORIGINAL,KR,CHF,41400,46000,
063,,ORIGINAL,KR,CHF,20700,23000,
068,,ORIGINAL,KR,CHF,9315,10350,
072,,ORIGINAL,KR,CHF,43470,48300,
,072_19618271,ORIGINAL,KR,CHF,17595,19550,
,072_21927455,ORIGINAL,KR,CHF,14490,16100,
075,,ORIGINAL,KR,CHF,36225,40250,
077,,ORIGINAL,KR,CHF,15525,17250,
080,,ORIGINAL,KR,CHF,26910,29900,
084,,ORIGINAL,KR,CHF,34155,37950,
089,,ORIGINAL,KR,CHF,43470,48300,
095,,ORIGINAL,KR,CHF,18630,20700,
100,,ORIGINAL,KR,CHF,7245,8050,
104,,ORIGINAL,KR,CHF,4140,4600,
107,,ORIGINAL,KR,CHF,12420,13800,
110,,ORIGINAL,KR,CHF,36225,40250,
114,,ORIGINAL,KR,CHF,10350,11500,
116,,ORIGINAL,KR,CHF,38295,42550,
117,,ORIGINAL,KR,CHF,38295,42550,
,117_29890338,ORIGINAL,KR,CHF,7245,8050,
118,,ORIGINAL,KR,CHF,8280,9200,
122,,ORIGINAL,KR,CHF,41400,46000,
123,,ORIGINAL,KR,CHF,48645,54050,
126,,ORIGINAL,KR,CHF,17595,19550,
,126_24722439,ORIGINAL,KR,CHF,16560,18400,
,126_30407844,ORIGINAL,KR,CHF,16560,18400,
128,,ORIGINAL,KR,CHF,17595,19550,
,128_29955336,ORIGINAL,KR,CHF,17595,19550,
134,,ORIGINAL,KR,CHF,2070,2300,
141,,ORIGINAL,KR,CHF,38295,42550,
147,,ORIGINAL,KR,CHF,41400,46000,
152,,ORIGINAL,KR,CHF,34155,37950,
156,,ORIGINAL,KR,CHF,22770,25300,
159,,ORIGINAL,KR,CHF,19665,21850,
161,,ORIGINAL,KR,CHF,25875,28750,
164,,ORIGINAL,KR,CHF,12420,13800,
169,,ORIGINAL,KR,CHF,46575,51750,
173,,ORIGINAL,KR,CHF,37260,41400,
179,,ORIGINAL,KR,CHF,43470,48300,
181,,ORIGINAL,KR,CHF,36225,40250,
185,,ORIGINAL,KR,CHF,20700,23000,
192,,ORIGINAL,KR,CHF,30015,33350,
198,,ORIGINAL,KR,CHF,7245,8050,
202,,ORIGINAL,KR,CHF,5175,5750,
203,,ORIGINAL,KR,CHF,27945,31050,
211,,ORIGINAL,KR,CHF,75038,83375,
212,,ORIGINAL,KR,CHF,12420,13800,
214,,ORIGINAL,KR,CHF,103500,115000,
666,,DEFAULT,KR,EUR,0,0,
,666_124,DEFAULT,KR,EUR,1000,1000,
,666_125,DEFAULT,KR,EUR,2000,2000,
,666_126,DEFAULT,KR,EUR,3000,3000,
,666_127,DEFAULT,KR,EUR,5000,5000,
,666_128,DEFAULT,KR,EUR,10000,10000,
,666_129,DEFAULT,KR,EUR,20000,20000,
,666_130,DEFAULT,KR,EUR,50000,50000,
,666_131,DEFAULT,KR,EUR,100000,100000,
,666_132,DEFAULT,KR,EUR,200000,200000,
,666_133,DEFAULT,KR,EUR,500000,500000,
666,,DEFAULT,KR,CHF,0,0,
,666_124,DEFAULT,KR,CHF,1000,1000,
,666_125,DEFAULT,KR,CHF,2000,2000,
,666_126,DEFAULT,KR,CHF,3000,3000,
,666_127,DEFAULT,KR,CHF,5000,5000,
,666_128,DEFAULT,KR,CHF,10000,10000,
,666_129,DEFAULT,KR,CHF,20000,20000,
,666_130,DEFAULT,KR,CHF,50000,50000,
,666_131,DEFAULT,KR,CHF,100000,100000,
,666_132,DEFAULT,KR,CHF,200000,200000,
,666_133,DEFAULT,KR,CHF,500000,500000,
